IDVendedor;Nome;IDDestino;País;Cidade;ValorVenda;Qtde;Departamento;Passageiro;CiaAérea;Categoria
15.001;Afrodite;BRA-1703;Brasil;Bonfim do Piauí;1.091,00;4;AUDITORIA;TERCEIRO;AEROLINEAS ARGENTINAS;Gold
15.001;Afrodite;BRA-1033;Brasil;Marliéria;1.854,00;4;AUDITORIA;COLABORADOR;AIR EUROPA;Platinum
15.001;Afrodite;BRA-0885;Brasil;Conselheiro Lafaiete;1.195,00;4;MANUFATURA;TEMPORÁRIO;LUFTHANSA;Gold
15.001;Afrodite;BRA-1484;Brasil;Cabaceiras;975;13;MANUFATURA;TERCEIRO;SETE LINHAS AEREAS S/A;Gold
15.001;Afrodite;BRA-0435;Brasil;Pentecoste;1.897,00;16;MANUFATURA;TEMPORÁRIO;TAM LINHAS AÉREAS;Gold
15.001;Afrodite;MEX-3202;México;México D.F.;1.367,00;5;AUDITORIA;TEMPORÁRIO;AVIANCA;Premium
15.001;Afrodite;BRA-1893;Brasil;Indianópolis;1.560,00;9;AUDITORIA;TERCEIRO;GOL LINHAS AÉREAS;Plus
15.001;Afrodite;DIN-3170;Dinamarca;Kobenhavn;1.132,00;16;AUDITORIA;TEMPORÁRIO;GOL LINHAS AÉREAS;Plus
15.001;Afrodite;BRA-2348;Brasil;Muitos Capões;1.234,00;17;COMERCIO EXTERIOR;TEMPORÁRIO;AIR CANADÁ;Plus
15.001;Afrodite;BRA-2125;Brasil;Pendências;1.951,00;6;COMERCIO EXTERIOR;TERCEIRO;BRITSH AIRWAYS;Plus
15.001;Afrodite;BRA-0947;Brasil;Goiabeira;1.397,00;14;CONTROLADORIA;COLABORADOR;AIR FRANCE;Premium
15.001;Afrodite;BRA-0575;Brasil;Ipameri;654;20;ENGENHARIA;COLABORADOR;DELTA AIRLINES;Premium
15.001;Afrodite;DIN-3170;Dinamarca;Kobenhavn;1.132,00;18;GER LOGISTICA;TERCEIRO;TURKISH AIRLINES INC;Plus
15.001;Afrodite;DIN-3170;Dinamarca;Kobenhavn;1.132,00;2;GER LOGISTICA;TERCEIRO;TURKISH AIRLINES INC;Plus
15.001;Afrodite;BRA-1784;Brasil;Santa Filomena;1.330,00;8;SEG  SAUDE E MEIO AMBIENTE;TEMPORÁRIO;AIR CANADÁ;Plus
15.001;Afrodite;DIN-3171;Dinamarca;arhus;961;7;SEG  SAUDE E MEIO AMBIENTE;TERCEIRO;CHINA EASTERN AIRLINES;Plus
15.001;Afrodite;BRA-2234;Brasil;Candelária;1.793,00;2;SEG  SAUDE E MEIO AMBIENTE;TERCEIRO;LUFTHANSA;Gold
15.001;Afrodite;BRA-0885;Brasil;Conselheiro Lafaiete;1.195,00;4;MANUFATURA;TEMPORÁRIO;LUFTHANSA;Gold
15.001;Afrodite;BRA-2008;Brasil;Siqueira Campos;668;20;MANUFATURA;TEMPORÁRIO;AVIANCA;Premium
15.001;Afrodite;BRA-1421;Brasil;Moju;2.013,00;2;AUDITORIA;COLABORADOR;AIR CHINA;Plus
15.001;Afrodite;BRA-0352;Brasil;Vera Cruz;948;20;AUDITORIA;TERCEIRO;AIR CHINA;Plus
15.001;Afrodite;BRA-0421;Brasil;Mauriti;1.361,00;19;AUDITORIA;TERCEIRO;AIR EUROPA;Platinum
15.001;Afrodite;BRA-0962;Brasil;Iapu;1.374,00;11;AUDITORIA;TEMPORÁRIO;AIR FRANCE;Premium
15.001;Afrodite;BRA-3086;Brasil;Chapada da Natividade;758;14;AUDITORIA;COLABORADOR;BRITSH AIRWAYS;Plus
15.001;Afrodite;BRA-3139;Brasil;Santa Terezinha do Tocantins;1.692,00;2;AUDITORIA;TEMPORÁRIO;ETIHAD AIRWAYS;Plus
15.001;Afrodite;BRA-1395;Brasil;Breves;1.435,00;8;AUDITORIA;COLABORADOR;LAN CHILE;Premium
15.001;Afrodite;CAN-3169;Canadá;Vancouver;1.417,00;9;COMERCIO EXTERIOR;TEMPORÁRIO;TURKISH AIRLINES INC;Plus
15.001;Afrodite;BRA-1434;Brasil;Placas;1.363,00;19;DESENVOLVIMENTO DE EMBALAGENS;TERCEIRO;DELTA AIRLINES;Premium
15.001;Afrodite;BRA-1607;Brasil;Brejão;1.646,00;20;GER LOGISTICA;TERCEIRO;LUFTHANSA;Gold
15.001;Afrodite;BRA-0888;Brasil;Coqueiral;809;12;GARANTIA DA QUALIDADE;TEMPORÁRIO;GOL LINHAS AÉREAS;Plus
15.001;Afrodite;BRA-2710;Brasil;Anhumas;1.713,00;18;LOGISTICA;TERCEIRO;CHINA EASTERN AIRLINES;Plus
15.001;Afrodite;BRA-1378;Brasil;Tangará da Serra;1.025,00;16;SEG  SAUDE E MEIO AMBIENTE;TERCEIRO;AZUL LINHAS AÉREAS BRASILEIRAS;Gold
15.001;Afrodite;BRA-2153;Brasil;Taipu;1.158,00;15;SEG  SAUDE E MEIO AMBIENTE;TERCEIRO;TAM LINHAS AÉREAS;Gold
15.001;Afrodite;BRA-1855;Brasil;Congonhinhas;1.987,00;12;TREINAMENTO E DESENVOLVIMENTO;TERCEIRO;CHINA EASTERN AIRLINES;Plus
15.001;Afrodite;BRA-3099;Brasil;Guaraí;991;5;TREINAMENTO E DESENVOLVIMENTO;TERCEIRO;LAN CHILE;Premium
15.001;Afrodite;BRA-2008;Brasil;Siqueira Campos;668;20;MANUFATURA;TEMPORÁRIO;AVIANCA;Premium
15.001;Afrodite;BRA-1421;Brasil;Moju;2.013,00;2;AUDITORIA;COLABORADOR;AIR CHINA;Plus
15.001;Afrodite;BRA-0352;Brasil;Vera Cruz;948;20;AUDITORIA;TERCEIRO;AIR CHINA;Plus
15.001;Afrodite;BRA-1834;Brasil;Brasilândia do Sul;1.731,00;17;MANUFATURA;TERCEIRO;TURKISH AIRLINES INC;Plus
15.001;Afrodite;BRA-1904;Brasil;Jaguapitã;2.110,00;2;AUDITORIA;TEMPORÁRIO;AEROLINEAS ARGENTINAS;Gold
15.001;Afrodite;BRA-1135;Brasil;Riachinho;2.131,00;18;AUDITORIA;TEMPORÁRIO;AVIANCA;Premium
15.001;Afrodite;BRA-1816;Brasil;Alvorada do Sul;669;14;AUDITORIA;COLABORADOR;EMIRATES AIRLINE;Gold
15.001;Afrodite;BRA-2759;Brasil;Capão Bonito;1.333,00;2;COMERCIO EXTERIOR;TEMPORÁRIO;PASSAREDO LINHAS AÉREAS;Plus
15.001;Afrodite;VEN-3215;Venezuela;Barquisimeto;699;11;COMERCIO EXTERIOR;TERCEIRO;TAP PORTUGAL;Plus
15.001;Afrodite;VEN-3215;Venezuela;Barquisimeto;699;12;COMERCIO EXTERIOR;TERCEIRO;TAP PORTUGAL;Plus
15.001;Afrodite;BRA-2458;Brasil;Três de Maio;1.777,00;9;COMERCIO EXTERIOR;TEMPORÁRIO;TAP PORTUGAL;Plus
15.001;Afrodite;BRA-0401;Brasil;Ipaporanga;1.715,00;1;CONTROLADORIA;COLABORADOR;ETIHAD AIRWAYS;Plus
15.001;Afrodite;BRA-1759;Brasil;Murici dos Portelas;1.115,00;9;DESENVOLVIMENTO DE EMBALAGENS;TEMPORÁRIO;AZUL LINHAS AÉREAS BRASILEIRAS;Gold
15.001;Afrodite;BRA-0791;Brasil;Araçuaí;1.585,00;5;DESENVOLVIMENTO DE EMBALAGENS;TERCEIRO;DELTA AIRLINES;Premium
15.001;Afrodite;BRA-1531;Brasil;Monteiro;1.051,00;7;ENGENHARIA;TERCEIRO;AIR EUROPA;Platinum
15.001;Afrodite;DIN-3170;Dinamarca;Kobenhavn;1.132,00;2;ENGENHARIA;COLABORADOR;TAP PORTUGAL;Plus
15.001;Afrodite;BRA-1431;Brasil;Pau-d'Arco;1.754,00;7;GER LOGISTICA;TERCEIRO;CHINA EASTERN AIRLINES;Plus
15.001;Afrodite;BEL-3166;Bélgica;Bruxelles;1.590,00;12;GARANTIA DA QUALIDADE;COLABORADOR;PASSAREDO LINHAS AÉREAS;Plus
15.001;Afrodite;BEL-3166;Bélgica;Bruxelles;1.590,00;6;GARANTIA DA QUALIDADE;COLABORADOR;PASSAREDO LINHAS AÉREAS;Plus
15.001;Afrodite;BEL-3166;Bélgica;Bruxelles;1.590,00;5;GARANTIA DA QUALIDADE;COLABORADOR;PASSAREDO LINHAS AÉREAS;Plus
15.001;Afrodite;BEL-3166;Bélgica;Bruxelles;1.590,00;10;GARANTIA DA QUALIDADE;COLABORADOR;PASSAREDO LINHAS AÉREAS;Plus
15.001;Afrodite;BEL-3166;Bélgica;Bruxelles;1.590,00;9;GARANTIA DA QUALIDADE;COLABORADOR;PASSAREDO LINHAS AÉREAS;Plus
15.001;Afrodite;BRA-3100;Brasil;Gurupi;1.215,00;9;GER SUPRIMENTOS;COLABORADOR;UNITED AIRLINES;Gold
15.001;Afrodite;BRA-0584;Brasil;Itumbiara;916;8;GER SUPRIMENTOS;TERCEIRO;UNITED AIRLINES;Gold
15.001;Afrodite;BRA-2078;Brasil;Bom Jesus;894;2;SEG  SAUDE E MEIO AMBIENTE;TEMPORÁRIO;AEROLINEAS ARGENTINAS;Gold
15.001;Afrodite;BRA-2263;Brasil;Dom Pedro de Alcântara;1.225,00;11;TREINAMENTO E DESENVOLVIMENTO;TERCEIRO;ETIHAD AIRWAYS;Plus
15.001;Afrodite;BRA-2735;Brasil;Birigui;990;3;TREINAMENTO E DESENVOLVIMENTO;TERCEIRO;UNITED AIRLINES;Gold
15.001;Afrodite;BRA-1904;Brasil;Jaguapitã;2.110,00;2;AUDITORIA;TEMPORÁRIO;AEROLINEAS ARGENTINAS;Gold
15.001;Afrodite;ÁUS-3163;Áustria;Graz;751;15;MANUFATURA;COLABORADOR;AIR CHINA;Plus
15.001;Afrodite;BRA-0181;Brasil;Cotegipe;2.194,00;3;MANUFATURA;TEMPORÁRIO;DELTA AIRLINES;Premium
15.001;Afrodite;VEN-3213;Venezuela;San Cristóbal;1.900,00;4;MANUFATURA;TEMPORÁRIO;UNITED AIRLINES;Gold
15.001;Afrodite;VEN-3213;Venezuela;San Cristóbal;1.900,00;7;MANUFATURA;TEMPORÁRIO;UNITED AIRLINES;Gold
15.001;Afrodite;BRA-3031;Brasil;Sud Mennucci;832;17;MANUFATURA;COLABORADOR;UNITED AIRLINES;Gold
15.001;Afrodite;BRA-1724;Brasil;Currais;1.042,00;19;AUDITORIA;TERCEIRO;AMERICAN AIRLINES;Plus
15.001;Afrodite;BRA-1083;Brasil;Padre Paraíso;984;12;AUDITORIA;TERCEIRO;EMIRATES AIRLINE;Gold
15.001;Afrodite;BRA-2829;Brasil;Indiana;2.081,00;20;AUDITORIA;TERCEIRO;LAN CHILE;Premium
15.001;Afrodite;BRA-3134;Brasil;Rio Sono;903;16;AUDITORIA;TEMPORÁRIO;SETE LINHAS AEREAS S/A;Gold
15.001;Afrodite;BRA-1736;Brasil;Geminiano;746;6;COMERCIO EXTERIOR;COLABORADOR;AIR CHINA;Plus
15.001;Afrodite;BRA-1107;Brasil;Piau;1.373,00;3;COMERCIO EXTERIOR;COLABORADOR;CHINA EASTERN AIRLINES;Plus
15.001;Afrodite;BRA-0556;Brasil;Davinópolis;1.057,00;7;COMERCIO EXTERIOR;TERCEIRO;DELTA AIRLINES;Premium
15.001;Afrodite;BRA-0659;Brasil;Amapá do Maranhão;1.262,00;20;COMERCIO EXTERIOR;COLABORADOR;TAM LINHAS AÉREAS;Gold
15.001;Afrodite;EUA-3184;EUA;Kirkland;1.742,00;19;CONTROLADORIA;TEMPORÁRIO;ETIHAD AIRWAYS;Plus
15.001;Afrodite;BRA-2621;Brasil;São Francisco do Sul;827;9;ENGENHARIA;TERCEIRO;AIR CHINA;Plus
15.001;Afrodite;BRA-1957;Brasil;Porecatu;1.765,00;12;ENGENHARIA;TERCEIRO;BRITSH AIRWAYS;Plus
15.001;Afrodite;BRA-2171;Brasil;Corumbiara;1.761,00;17;GARANTIA DA QUALIDADE;TERCEIRO;AMERICAN AIRLINES;Plus
15.001;Afrodite;BRA-0297;Brasil;Rio do Antônio;1.372,00;13;GARANTIA DA QUALIDADE;COLABORADOR;TAM LINHAS AÉREAS;Gold
15.001;Afrodite;CAN-3167;Canadá;Montréal;1.454,00;14;GER SUPRIMENTOS;TEMPORÁRIO;TAP PORTUGAL;Plus
15.001;Afrodite;CAN-3169;Canadá;Vancouver;1.417,00;17;TREINAMENTO E DESENVOLVIMENTO;TEMPORÁRIO;AZUL LINHAS AÉREAS BRASILEIRAS;Gold
15.001;Afrodite;VEN-3215;Venezuela;Barquisimeto;699;13;TREINAMENTO E DESENVOLVIMENTO;TEMPORÁRIO;BRITSH AIRWAYS;Plus
15.001;Afrodite;VEN-3213;Venezuela;San Cristóbal;1.900,00;7;MANUFATURA;TEMPORÁRIO;UNITED AIRLINES;Gold
15.001;Afrodite;BRA-3031;Brasil;Sud Mennucci;832;17;MANUFATURA;COLABORADOR;UNITED AIRLINES;Gold
15.001;Afrodite;BRA-1724;Brasil;Currais;1.042,00;19;AUDITORIA;TERCEIRO;AMERICAN AIRLINES;Plus
15.001;Afrodite;BRA-1160;Brasil;Santa Maria do Salto;1.339,00;5;MANUFATURA;TEMPORÁRIO;AMERICAN AIRLINES;Plus
15.001;Afrodite;BRA-0163;Brasil;Candeias;1.899,00;5;MANUFATURA;TERCEIRO;GOL LINHAS AÉREAS;Plus
15.001;Afrodite;DIN-3171;Dinamarca;arhus;961;4;MANUFATURA;COLABORADOR;LAN CHILE;Premium
15.001;Afrodite;DIN-3171;Dinamarca;arhus;961;12;MANUFATURA;COLABORADOR;LAN CHILE;Premium
15.001;Afrodite;DIN-3171;Dinamarca;arhus;961;2;MANUFATURA;COLABORADOR;LAN CHILE;Premium
15.001;Afrodite;DIN-3171;Dinamarca;arhus;961;8;MANUFATURA;COLABORADOR;LAN CHILE;Premium
15.001;Afrodite;DIN-3171;Dinamarca;arhus;961;2;MANUFATURA;COLABORADOR;LAN CHILE;Premium
15.001;Afrodite;BRA-1941;Brasil;Nova Santa Rosa;1.428,00;2;MANUFATURA;TEMPORÁRIO;TAM LINHAS AÉREAS;Gold
15.001;Afrodite;BRA-2010;Brasil;Tapejara;897;3;AUDITORIA;COLABORADOR;AIR CHINA;Plus
15.001;Afrodite;VEN-3215;Venezuela;Barquisimeto;699;17;AUDITORIA;COLABORADOR;EMIRATES AIRLINE;Gold
15.001;Afrodite;BRA-0028;Brasil;Girau do Ponciano;1.486,00;13;AUDITORIA;TEMPORÁRIO;PASSAREDO LINHAS AÉREAS;Plus
15.001;Afrodite;BRA-1591;Brasil;Zabelê;1.191,00;19;AUDITORIA;TERCEIRO;TAM LINHAS AÉREAS;Gold
15.001;Afrodite;BRA-2206;Brasil;Anta Gorda;1.107,00;12;COMERCIO EXTERIOR;COLABORADOR;GOL LINHAS AÉREAS;Plus
15.001;Afrodite;BRA-1170;Brasil;Santo Antônio do Jacinto;2.074,00;16;COMERCIO EXTERIOR;TEMPORÁRIO;LAN CHILE;Premium
15.001;Afrodite;BRA-0291;Brasil;Retirolândia;965;19;COMERCIO EXTERIOR;TERCEIRO;PASSAREDO LINHAS AÉREAS;Plus
15.001;Afrodite;BRA-1448;Brasil;São Domingos do Capim;2.044,00;12;CONTROLADORIA;TEMPORÁRIO;AIR FRANCE;Premium
15.001;Afrodite;BRA-1664;Brasil;São Vicente Ferrer;1.784,00;3;CONTROLADORIA;TEMPORÁRIO;SETE LINHAS AEREAS S/A;Gold
15.001;Afrodite;BRA-1537;Brasil;Passagem;1.473,00;8;DESENVOLVIMENTO DE EMBALAGENS;TEMPORÁRIO;DELTA AIRLINES;Premium
15.001;Afrodite;BRA-2538;Brasil;Imaruí;1.523,00;3;DESENVOLVIMENTO DE EMBALAGENS;COLABORADOR;EMIRATES AIRLINE;Gold
15.001;Afrodite;VEN-3215;Venezuela;Barquisimeto;699;9;DESENVOLVIMENTO DE EMBALAGENS;TEMPORÁRIO;TAP PORTUGAL;Plus
15.001;Afrodite;VEN-3215;Venezuela;Barquisimeto;699;2;DESENVOLVIMENTO DE EMBALAGENS;TEMPORÁRIO;TAP PORTUGAL;Plus
15.001;Afrodite;BRA-2211;Brasil;Augusto Pestana;1.747,00;19;ENGENHARIA;TERCEIRO;AZUL LINHAS AÉREAS BRASILEIRAS;Gold
15.001;Afrodite;BRA-0077;Brasil;Boca do Acre;1.470,00;12;ENGENHARIA;TERCEIRO;TAM LINHAS AÉREAS;Gold
15.001;Afrodite;CAN-3167;Canadá;Montréal;1.454,00;9;ENGENHARIA;TERCEIRO;TAM LINHAS AÉREAS;Gold
15.001;Afrodite;MEX-3202;México;México D.F.;1.367,00;1;GER LOGISTICA;TEMPORÁRIO;EMIRATES AIRLINE;Gold
15.001;Afrodite;BRA-0180;Brasil;Coronel João Sá;1.919,00;13;GARANTIA DA QUALIDADE;TERCEIRO;DELTA AIRLINES;Premium
15.001;Afrodite;BRA-2004;Brasil;Sarandi;770;2;LOGISTICA;TEMPORÁRIO;PASSAREDO LINHAS AÉREAS;Plus
15.001;Afrodite;BRA-2028;Brasil;Carapebus;1.421,00;12;LOGISTICA;TEMPORÁRIO;TAP PORTUGAL;Plus
15.001;Afrodite;BRA-2954;Brasil;Poloni;1.977,00;7;TREINAMENTO E DESENVOLVIMENTO;TERCEIRO;ETIHAD AIRWAYS;Plus
15.001;Afrodite;BRA-0163;Brasil;Candeias;1.899,00;5;MANUFATURA;TERCEIRO;GOL LINHAS AÉREAS;Plus
15.001;Afrodite;DIN-3171;Dinamarca;arhus;961;12;MANUFATURA;COLABORADOR;LAN CHILE;Premium
15.001;Afrodite;DIN-3171;Dinamarca;arhus;961;2;MANUFATURA;COLABORADOR;LAN CHILE;Premium
15.001;Afrodite;BRA-1941;Brasil;Nova Santa Rosa;1.428,00;2;MANUFATURA;TEMPORÁRIO;TAM LINHAS AÉREAS;Gold
15.001;Afrodite;BRA-0516;Brasil;Anhanguera;1.608,00;8;MANUFATURA;TERCEIRO;DELTA AIRLINES;Premium
15.001;Afrodite;REI-3208;Reino Unido;Colchester;2.031,00;15;MANUFATURA;COLABORADOR;DELTA AIRLINES;Premium
15.001;Afrodite;REI-3208;Reino Unido;Colchester;2.031,00;17;MANUFATURA;COLABORADOR;DELTA AIRLINES;Premium
15.001;Afrodite;BRA-0090;Brasil;Manicoré;1.618,00;16;MANUFATURA;TEMPORÁRIO;EMIRATES AIRLINE;Gold
15.001;Afrodite;BRA-0678;Brasil;Cachoeira Grande;2.067,00;2;AUDITORIA;TEMPORÁRIO;AEROLINEAS ARGENTINAS;Gold
15.001;Afrodite;BRA-2682;Brasil;Propriá;1.442,00;13;AUDITORIA;TERCEIRO;EMIRATES AIRLINE;Gold
15.001;Afrodite;BRA-1487;Brasil;Cacimba de Areia;1.592,00;1;COMERCIO EXTERIOR;TERCEIRO;ETIHAD AIRWAYS;Plus
15.001;Afrodite;BRA-0756;Brasil;São João do Soter;1.587,00;9;DESENVOLVIMENTO DE EMBALAGENS;TERCEIRO;EMIRATES AIRLINE;Gold
15.001;Afrodite;BRA-1947;Brasil;Peabiru;1.788,00;8;ENGENHARIA;TERCEIRO;AZUL LINHAS AÉREAS BRASILEIRAS;Gold
15.001;Afrodite;BRA-2879;Brasil;Maracaí;688;18;GER LOGISTICA;TERCEIRO;SETE LINHAS AEREAS S/A;Gold
15.001;Afrodite;BRA-1750;Brasil;Lagoa de São Francisco;697;13;GER SUPRIMENTOS;TERCEIRO;AEROLINEAS ARGENTINAS;Gold
15.001;Afrodite;VEN-3213;Venezuela;San Cristóbal;1.900,00;2;SEG  SAUDE E MEIO AMBIENTE;COLABORADOR;SETE LINHAS AEREAS S/A;Gold
15.001;Afrodite;REI-3208;Reino Unido;Colchester;2.031,00;15;MANUFATURA;COLABORADOR;DELTA AIRLINES;Premium
15.001;Afrodite;REI-3208;Reino Unido;Colchester;2.031,00;17;MANUFATURA;COLABORADOR;DELTA AIRLINES;Premium
15.001;Afrodite;VEN-3213;Venezuela;San Cristóbal;1.900,00;12;MANUFATURA;TEMPORÁRIO;DELTA AIRLINES;Premium
15.001;Afrodite;VEN-3213;Venezuela;San Cristóbal;1.900,00;6;MANUFATURA;TEMPORÁRIO;DELTA AIRLINES;Premium
15.001;Afrodite;VEN-3213;Venezuela;San Cristóbal;1.900,00;18;MANUFATURA;TEMPORÁRIO;DELTA AIRLINES;Premium
15.001;Afrodite;BRA-0605;Brasil;Mutunópolis;1.447,00;12;MANUFATURA;TEMPORÁRIO;GOL LINHAS AÉREAS;Plus
15.001;Afrodite;BRA-1914;Brasil;Lidianópolis;869;4;MANUFATURA;TEMPORÁRIO;TAM LINHAS AÉREAS;Gold
15.001;Afrodite;BRA-0532;Brasil;Britânia;1.097,00;10;AUDITORIA;COLABORADOR;CHINA EASTERN AIRLINES;Plus
15.001;Afrodite;REI-3206;Reino Unido;London;1.650,00;8;AUDITORIA;COLABORADOR;TAP PORTUGAL;Plus
15.001;Afrodite;BRA-3109;Brasil;Luzinópolis;1.876,00;13;COMERCIO EXTERIOR;COLABORADOR;AIR CHINA;Plus
15.001;Afrodite;BRA-0584;Brasil;Itumbiara;916;18;COMERCIO EXTERIOR;TERCEIRO;PASSAREDO LINHAS AÉREAS;Plus
15.001;Afrodite;BRA-1321;Brasil;Campo Verde;1.986,00;17;COMERCIO EXTERIOR;COLABORADOR;UNITED AIRLINES;Gold
15.001;Afrodite;BRA-2551;Brasil;Itaiópolis;1.871,00;15;DESENVOLVIMENTO DE EMBALAGENS;COLABORADOR;DELTA AIRLINES;Premium
15.001;Afrodite;VEN-3214;Venezuela;Caracas;1.271,00;5;ENGENHARIA;TEMPORÁRIO;ETIHAD AIRWAYS;Plus
15.001;Afrodite;BRA-1535;Brasil;Ouro Velho;858;2;ENGENHARIA;TEMPORÁRIO;TURKISH AIRLINES INC;Plus
15.001;Afrodite;BRA-0099;Brasil;São Sebastião do Uatumã;1.744,00;4;GER LOGISTICA;TERCEIRO;AVIANCA;Premium
15.001;Afrodite;BRA-2840;Brasil;Itápolis;1.096,00;4;GER LOGISTICA;COLABORADOR;LAN CHILE;Premium
15.001;Afrodite;BRA-1883;Brasil;Guaíra;1.029,00;13;GER LOGISTICA;TERCEIRO;LUFTHANSA;Gold
15.001;Afrodite;BRA-0313;Brasil;São Domingos;1.934,00;16;GER LOGISTICA;TERCEIRO;TURKISH AIRLINES INC;Plus
15.001;Afrodite;BRA-2007;Brasil;Sertaneja;1.940,00;6;GER LOGISTICA;TEMPORÁRIO;UNITED AIRLINES;Gold
