IDVendedor;Nome;IDDestino;País;Cidade;ValorVenda;Qtde;Departamento;Passageiro;CiaAérea;Categoria
15.004;Artemis;BRA-1160;Brasil;Santa Maria do Salto;1.339,00;14;SEG. SAUDE E MEIO AMBIENTE;TEMPORÁRIO;AMERICAN AIRLINES;Plus
15.004;Artemis;BRA-2736;Brasil;Biritiba Mirim;776;16;MANUFATURA;TEMPORÁRIO;AIR CHINA;Plus
15.004;Artemis;BRA-0755;Brasil;São João do Paraíso;902;11;MANUFATURA;COLABORADOR;DELTA AIRLINES;Premium
15.004;Artemis;BRA-0497;Brasil;Rio Novo do Sul;717;2;MANUFATURA;TERCEIRO;EMIRATES AIRLINE;Gold
15.004;Artemis;BRA-2736;Brasil;Biritiba Mirim;776;6;AUDITORIA;COLABORADOR;AIR EUROPA;Platinum
15.004;Artemis;BRA-2780;Brasil;Dirce Reis;1.989,00;18;MANUFATURA;TERCEIRO;AIR CHINA;Plus
15.004;Artemis;BRA-1073;Brasil;Nova Porteirinha;868;16;MANUFATURA;COLABORADOR;AMERICAN AIRLINES;Plus
15.004;Artemis;REI-3208;Reino Unido;Colchester;2.031,00;16;MANUFATURA;COLABORADOR;DELTA AIRLINES;Premium
15.004;Artemis;REI-3208;Reino Unido;Colchester;2.031,00;13;MANUFATURA;COLABORADOR;DELTA AIRLINES;Premium
15.004;Artemis;BRA-2434;Brasil;São Pedro do Butiá;2.016,00;15;DESENV. DE EMBALAGENS;TERCEIRO;BRITSH AIRWAYS;Plus
15.004;Artemis;BRA-0976;Brasil;Itabirinha;2.034,00;18;GARANTIA DA QUALIDADE;TERCEIRO;AZUL LINHAS AÉREAS BRASILEIRAS;Gold
15.004;Artemis;BRA-1618;Brasil;Chã Grande;1.807,00;14;GER SUPRIMENTOS;TEMPORÁRIO;SETE LINHAS AEREAS S/A;Gold
15.004;Artemis;BRA-2759;Brasil;Capão Bonito;1.333,00;7;SEG. SAUDE E MEIO AMBIENTE;TEMPORÁRIO;AEROLINEAS ARGENTINAS;Gold
15.004;Artemis;BRA-2377;Brasil;Pinheiro Machado;1.855,00;20;SEG. SAUDE E MEIO AMBIENTE;COLABORADOR;AIR CHINA;Plus
15.004;Artemis;BRA-0755;Brasil;São João do Paraíso;902;3;SEG. SAUDE E MEIO AMBIENTE;TERCEIRO;AIR CHINA;Plus
15.004;Artemis;VEN-3213;Venezuela;San Cristóbal;1.900,00;19;SEG. SAUDE E MEIO AMBIENTE;COLABORADOR;SETE LINHAS AEREAS S/A;Gold
15.004;Artemis;VEN-3213;Venezuela;San Cristóbal;1.900,00;8;SEG. SAUDE E MEIO AMBIENTE;COLABORADOR;SETE LINHAS AEREAS S/A;Gold
15.004;Artemis;VEN-3214;Venezuela;Caracas;1.271,00;6;TREINAMENTO E DESENV.;TEMPORÁRIO;AMERICAN AIRLINES;Plus
15.004;Artemis;BEL-3165;Bélgica;Charleroi;2.119,00;16;TREINAMENTO E DESENV.;COLABORADOR;PASSAREDO LINHAS AÉREAS;Plus
15.004;Artemis;BRA-2976;Brasil;Rinópolis;1.058,00;5;TREINAMENTO E DESENV.;TERCEIRO;TAM LINHAS AÉREAS;Gold
15.004;Artemis;BRA-2722;Brasil;Avaí;2.108,00;18;MANUFATURA;TERCEIRO;AIR CHINA;Plus
15.004;Artemis;BRA-1073;Brasil;Nova Porteirinha;868;16;MANUFATURA;COLABORADOR;AMERICAN AIRLINES;Plus
15.004;Artemis;REI-3208;Reino Unido;Colchester;2.031,00;13;MANUFATURA;COLABORADOR;DELTA AIRLINES;Premium
15.004;Artemis;BRA-0090;Brasil;Manicoré;1.618,00;16;MANUFATURA;TEMPORÁRIO;EMIRATES AIRLINE;Gold
15.004;Artemis;VEN-3213;Venezuela;San Cristóbal;1.900,00;12;MANUFATURA;TEMPORÁRIO;DELTA AIRLINES;Premium
15.004;Artemis;BRA-0664;Brasil;Araioses;1.391,00;20;AUDITORIA;COLABORADOR;AIR FRANCE;Premium
15.004;Artemis;BRA-1851;Brasil;Chopinzinho;1.286,00;14;COMERCIO EXTERIOR;TEMPORÁRIO;LUFTHANSA;Gold
15.004;Artemis;BRA-0154;Brasil;Caetité;834;20;ENGENHARIA;COLABORADOR;AEROLINEAS ARGENTINAS;Gold
15.004;Artemis;BRA-0421;Brasil;Mauriti;1.361,00;13;ENGENHARIA;TERCEIRO;AMERICAN AIRLINES;Plus
15.004;Artemis;IRL-3198;Irlanda;Cork;984;19;ENGENHARIA;COLABORADOR;ETIHAD AIRWAYS;Plus
15.004;Artemis;BRA-1408;Brasil;Faro;2.068,00;5;GER LOGISTICA;TEMPORÁRIO;PASSAREDO LINHAS AÉREAS;Plus
15.004;Artemis;VEN-3214;Venezuela;Caracas;1.271,00;18;GARANTIA DA QUALIDADE;TEMPORÁRIO;ETIHAD AIRWAYS;Plus
15.004;Artemis;BRA-1126;Brasil;Prata;1.391,00;7;GARANTIA DA QUALIDADE;COLABORADOR;ETIHAD AIRWAYS;Plus
15.004;Artemis;BRA-2054;Brasil;Rio Claro;1.270,00;6;LOGISTICA;TERCEIRO;AVIANCA;Premium
15.004;Artemis;VEN-3213;Venezuela;San Cristóbal;1.900,00;6;MANUFATURA;TEMPORÁRIO;DELTA AIRLINES;Premium
15.004;Artemis;BRA-0664;Brasil;Araioses;1.391,00;20;AUDITORIA;COLABORADOR;AIR FRANCE;Premium
15.004;Artemis;DIN-3170;Dinamarca;Kobenhavn;1.132,00;8;MANUFATURA;COLABORADOR;CHINA EASTERN AIRLINES;Plus
15.004;Artemis;BRA-0988;Brasil;Itueta;2.121,00;18;AUDITORIA;COLABORADOR;TAP PORTUGAL;Plus
15.004;Artemis;BRA-0645;Brasil;Três Ranchos;1.570,00;13;CONTROLADORIA;TERCEIRO;DELTA AIRLINES;Premium
15.004;Artemis;BRA-2692;Brasil;Aguaí;1.227,00;11;DESENV. DE EMBALAGENS;TERCEIRO;AZUL LINHAS AÉREAS BRASILEIRAS;Gold
15.004;Artemis;BRA-1981;Brasil;Santa Amélia;1.284,00;2;ENGENHARIA;TERCEIRO;BRITSH AIRWAYS;Plus
15.004;Artemis;BRA-0885;Brasil;Conselheiro Lafaiete;1.195,00;11;GER LOGISTICA;COLABORADOR;TURKISH AIRLINES INC;Plus
15.004;Artemis;DIN-3170;Dinamarca;Kobenhavn;1.132,00;18;LOGISTICA;COLABORADOR;CHINA EASTERN AIRLINES;Plus
15.004;Artemis;BRA-1148;Brasil;Sabará;665;8;LOGISTICA;COLABORADOR;LAN CHILE;Premium
15.004;Artemis;BRA-2101;Brasil;Jardim de Angicos;1.730,00;16;SEG. SAUDE E MEIO AMBIENTE;TERCEIRO;SETE LINHAS AEREAS S/A;Gold
15.004;Artemis;BRA-0018;Brasil;Campo Grande;1.155,00;14;TREINAMENTO E DESENV.;TERCEIRO;AVIANCA;Premium
15.004;Artemis;BRA-1174;Brasil;São Brás do Suaçuí;662;5;MANUFATURA;TEMPORÁRIO;BRITSH AIRWAYS;Plus
15.004;Artemis;DIN-3170;Dinamarca;Kobenhavn;1.132,00;8;MANUFATURA;COLABORADOR;CHINA EASTERN AIRLINES;Plus
15.004;Artemis;BRA-2294;Brasil;Garibaldi;2.060,00;8;MANUFATURA;TEMPORÁRIO;GOL LINHAS AÉREAS;Plus
15.004;Artemis;VEN-3213;Venezuela;San Cristóbal;1.900,00;10;AUDITORIA;TERCEIRO;AEROLINEAS ARGENTINAS;Gold
15.004;Artemis;POR-3205;Portugal;Lisboa;972;5;CONTROLADORIA;COLABORADOR;AIR CHINA;Plus
15.004;Artemis;DIN-3171;Dinamarca;arhus;961;20;DESENV. DE EMBALAGENS;TEMPORÁRIO;AIR CANADÁ;Plus
15.004;Artemis;BRA-0389;Brasil;Fortim;2.163,00;9;LOGISTICA;COLABORADOR;AIR CHINA;Plus
15.004;Artemis;BRA-1406;Brasil;Dom Eliseu;1.186,00;12;LOGISTICA;TEMPORÁRIO;AZUL LINHAS AÉREAS BRASILEIRAS;Gold
15.004;Artemis;BRA-2551;Brasil;Itaiópolis;1.871,00;11;SEG. SAUDE E MEIO AMBIENTE;TEMPORÁRIO;DELTA AIRLINES;Premium
15.004;Artemis;BRA-2627;Brasil;São Lourenço do Oeste;1.915,00;2;SEG. SAUDE E MEIO AMBIENTE;TEMPORÁRIO;UNITED AIRLINES;Gold
15.004;Artemis;BRA-1317;Brasil;Arenápolis;1.732,00;8;TREINAMENTO E DESENV.;TEMPORÁRIO;AIR FRANCE;Premium
15.004;Artemis;BRA-1239;Brasil;Três Pontas;1.927,00;9;TREINAMENTO E DESENV.;COLABORADOR;CHINA EASTERN AIRLINES;Plus
15.004;Artemis;BRA-2294;Brasil;Garibaldi;2.060,00;8;MANUFATURA;TEMPORÁRIO;GOL LINHAS AÉREAS;Plus
15.004;Artemis;VEN-3213;Venezuela;San Cristóbal;1.900,00;10;AUDITORIA;TERCEIRO;AEROLINEAS ARGENTINAS;Gold
15.004;Artemis;BRA-2147;Brasil;Senador Georgino Avelino;1.985,00;14;MANUFATURA;TEMPORÁRIO;AIR EUROPA;Platinum
15.004;Artemis;BRA-0765;Brasil;Sucupira do Riachão;935;10;MANUFATURA;TERCEIRO;AIR FRANCE;Premium
15.004;Artemis;BRA-2299;Brasil;Gramado dos Loureiros;2.017,00;2;MANUFATURA;TERCEIRO;ETIHAD AIRWAYS;Plus
15.004;Artemis;BRA-2016;Brasil;Tunas do Paraná;1.077,00;20;AUDITORIA;TEMPORÁRIO;AIR FRANCE;Premium
15.004;Artemis;BRA-2667;Brasil;Ilha das Flores;2.010,00;4;AUDITORIA;TEMPORÁRIO;EMIRATES AIRLINE;Gold
